0,1,2,3,4,5,6,7,8,9,welfare,fairness,score
candidato10,candidato5,candidato2,candidato4,candidato7,candidato8,candidato6,candidato3,candidato1,candidato9,0.09627376380000001,0.6748300465768226,0.33433433433433435
candidato1,candidato3,candidato8,candidato6,candidato9,candidato4,candidato10,candidato5,candidato7,candidato2,0.1054006736,0.6550132954359345,0.4794794794794795
candidato1,candidato7,candidato4,candidato3,candidato5,candidato10,candidato6,candidato8,candidato2,candidato9,0.11468053330000001,0.3950986273995154,0.8678678678678678
candidato8,candidato6,candidato10,candidato4,candidato9,candidato5,candidato2,candidato3,candidato1,candidato7,0.08187184369999999,0.9430005668968148,0.04604604604604605
candidato5,candidato10,candidato7,candidato6,candidato4,candidato1,candidato3,candidato2,candidato9,candidato8,0.0964561067,0.614379074231144,0.35735735735735735
candidato1,candidato7,candidato2,candidato9,candidato8,candidato5,candidato6,candidato4,candidato10,candidato3,0.1068610879,0.6013709927708182,0.5955955955955956
candidato5,candidato7,candidato10,candidato4,candidato6,candidato8,candidato3,candidato2,candidato1,candidato9,0.0937081819,0.7317339403284628,0.2752752752752753
candidato6,candidato2,candidato10,candidato4,candidato8,candidato7,candidato1,candidato3,candidato9,candidato5,0.09749002460000002,0.70884826609687,0.33633633633633636
candidato3,candidato1,candidato7,candidato5,candidato2,candidato8,candidato10,candidato6,candidato4,candidato9,0.115545223,0.4042152696195265,0.8698698698698699
candidato2,candidato1,candidato6,candidato9,candidato4,candidato8,candidato3,candidato5,candidato7,candidato10,0.11475817759999997,0.4075999869234026,0.8618618618618619
candidato5,candidato8,candidato9,candidato10,candidato4,candidato6,candidato1,candidato3,candidato2,candidato7,0.0848534438,0.9184719877033912,0.07107107107107107
candidato3,candidato8,candidato10,candidato9,candidato5,candidato1,candidato4,candidato6,candidato7,candidato2,0.0864628309,0.893689370455004,0.0940940940940941
candidato1,candidato4,candidato6,candidato3,candidato2,candidato10,candidato8,candidato5,candidato9,candidato7,0.11864465030000002,0.36559205472426204,0.924924924924925
candidato9,candidato8,candidato7,candidato4,candidato1,candidato3,candidato6,candidato2,candidato10,candidato5,0.08579002060000002,0.7973560279504592,0.1061061061061061
candidato6,candidato3,candidato4,candidato9,candidato8,candidato7,candidato10,candidato2,candidato1,candidato5,0.1033987746,0.7321254098737535,0.34934934934934936
candidato10,candidato4,candidato3,candidato2,candidato9,candidato6,candidato1,candidato5,candidato8,candidato7,0.0972520811,0.6559896165553836,0.3663663663663664
candidato9,candidato2,candidato1,candidato6,candidato3,candidato5,candidato10,candidato8,candidato7,candidato4,0.1041086842,0.5696354308762184,0.6006006006006006
candidato4,candidato2,candidato8,candidato1,candidato10,candidato7,candidato9,candidato5,candidato3,candidato6,0.10404044850000001,0.6782863144237141,0.4314314314314314
candidato5,candidato6,candidato3,candidato7,candidato2,candidato4,candidato1,candidato8,candidato9,candidato10,0.1190827016,0.22710956061269072,0.960960960960961
candidato7,candidato6,candidato2,candidato10,candidato1,candidato3,candidato4,candidato8,candidato9,candidato5,0.10526903150000001,0.5409347442371346,0.6306306306306306
candidato5,candidato8,candidato3,candidato10,candidato6,candidato9,candidato4,candidato1,candidato2,candidato7,0.0955281821,0.7984337187298775,0.2182182182182182
candidato8,candidato3,candidato6,candidato5,candidato2,candidato1,candidato7,candidato10,candidato4,candidato9,0.10788528730000001,0.4158267992271175,0.7197197197197197
candidato10,candidato6,candidato8,candidato7,candidato9,candidato1,candidato3,candidato2,candidato4,candidato5,0.0768259634,1.0478675789315943,0.012012012012012012
candidato10,candidato9,candidato8,candidato1,candidato7,candidato2,candidato4,candidato5,candidato3,candidato6,0.07143874610000002,1.059365382411893,0.004004004004004004
candidato10,candidato7,candidato1,candidato5,candidato9,candidato3,candidato6,candidato2,candidato4,candidato8,0.0895829628,0.7844756398434672,0.16516516516516516
candidato8,candidato6,candidato7,candidato10,candidato2,candidato1,candidato3,candidato9,candidato5,candidato4,0.0907146574,0.7943686433812183,0.18018018018018017
candidato7,candidato5,candidato1,candidato3,candidato2,candidato4,candidato6,candidato9,candidato10,candidato8,0.11853145380000002,0.2285731243295307,0.9519519519519519
candidato1,candidato4,candidato9,candidato6,candidato5,candidato8,candidato7,candidato2,candidato3,candidato10,0.10624896029999999,0.5485119652174024,0.6436436436436437
candidato6,candidato5,candidato3,candidato9,candidato7,candidato4,candidato10,candidato1,candidato8,candidato2,0.106295681,0.6291974420933275,0.5365365365365365
candidato1,candidato7,candidato6,candidato10,candidato3,candidato8,candidato2,candidato5,candidato9,candidato4,0.10348837090000002,0.6489868951536242,0.4804804804804805
candidato8,candidato3,candidato2,candidato5,candidato1,candidato6,candidato10,candidato9,candidato4,candidato7,0.10903878439999999,0.47132968033268824,0.7467467467467468
candidato9,candidato1,candidato10,candidato4,candidato5,candidato2,candidato6,candidato8,candidato7,candidato3,0.0891677034,0.7751113310075352,0.16516516516516516
candidato4,candidato9,candidato10,candidato2,candidato5,candidato7,candidato1,candidato3,candidato6,candidato8,0.08882920350000001,0.7831935572195834,0.16116116116116116
candidato4,candidato9,candidato2,candidato5,candidato8,candidato10,candidato1,candidato7,candidato6,candidato3,0.09808588970000001,0.7472836764480836,0.3013013013013013
candidato10,candidato5,candidato6,candidato7,candidato9,candidato2,candidato4,candidato3,candidato1,candidato8,0.08837098029999998,0.821869992377416,0.13913913913913914
candidato7,candidato4,candidato9,candidato2,candidato6,candidato3,candidato10,candidato5,candidato8,candidato1,0.09741328960000002,0.7051908600390638,0.3383383383383383
candidato1,candidato7,candidato3,candidato5,candidato6,candidato8,candidato2,candidato4,candidato9,candidato10,0.1160766202,0.331748964058398,0.918918918918919
candidato8,candidato6,candidato10,candidato5,candidato3,candidato4,candidato2,candidato1,candidato9,candidato7,0.08884993990000001,0.7452601285168241,0.16916916916916916
candidato10,candidato2,candidato1,candidato9,candidato6,candidato5,candidato7,candidato4,candidato8,candidato3,0.09469201640000001,0.7545003919670554,0.26226226226226224
candidato4,candidato3,candidato9,candidato10,candidato1,candidato6,candidato8,candidato2,candidato7,candidato5,0.09907416460000001,0.7346694387443792,0.33133133133133136
candidato9,candidato2,candidato7,candidato10,candidato3,candidato5,candidato8,candidato1,candidato6,candidato4,0.08803602199999999,0.8881806078923495,0.10510510510510511
candidato8,candidato5,candidato9,candidato1,candidato4,candidato2,candidato6,candidato3,candidato7,candidato10,0.0955036067,0.6068968052089292,0.32432432432432434
candidato1,candidato10,candidato6,candidato4,candidato7,candidato5,candidato9,candidato3,candidato8,candidato2,0.09849884649999999,0.7028123526918045,0.35235235235235235
candidato6,candidato5,candidato2,candidato8,candidato7,candidato10,candidato3,candidato4,candidato1,candidato9,0.10672058090000001,0.5840549700368551,0.6216216216216216
candidato1,candidato6,candidato3,candidato5,candidato9,candidato2,candidato8,candidato7,candidato4,candidato10,0.11687781169999999,0.36707167934884716,0.913913913913914
candidato3,candidato4,candidato7,candidato5,candidato10,candidato8,candidato9,candidato6,candidato2,candidato1,0.10471331249999999,0.7113733248734851,0.37737737737737737
candidato3,candidato9,candidato2,candidato8,candidato6,candidato10,candidato4,candidato7,candidato5,candidato1,0.09583339350000002,0.8041301948990653,0.2082082082082082
candidato3,candidato4,candidato1,candidato2,candidato6,candidato5,candidato7,candidato9,candidato8,candidato10,0.1275140427,0.11204260145692883,0.998998998998999
candidato10,candidato8,candidato1,candidato3,candidato2,candidato7,candidato5,candidato6,candidato4,candidato9,0.09050732700000001,0.70267508529296,0.2092092092092092
candidato8,candidato10,candidato3,candidato4,candidato9,candidato2,candidato7,candidato6,candidato1,candidato5,0.08337268390000001,0.9324780133694456,0.055055055055055056
candidato8,candidato10,candidato3,candidato9,candidato7,candidato6,candidato4,candidato1,candidato2,candidato5,0.0780897921,1.044596532926884,0.016016016016016016
candidato8,candidato5,candidato6,candidato4,candidato3,candidato1,candidato7,candidato10,candidato2,candidato9,0.10649524340000001,0.4360673020082939,0.6846846846846847
candidato5,candidato4,candidato9,candidato10,candidato6,candidato3,candidato8,candidato1,candidato2,candidato7,0.0962097348,0.7740504784392048,0.25325325325325326
candidato7,candidato5,candidato3,candidato2,candidato6,candidato8,candidato10,candidato9,candidato4,candidato1,0.1081609694,0.5698156556671446,0.6496496496496497
candidato1,candidato5,candidato3,candidato8,candidato9,candidato6,candidato10,candidato2,candidato4,candidato7,0.11080702299999999,0.5833754067465173,0.6426426426426426
candidato10,candidato2,candidato9,candidato5,candidato4,candidato3,candidato1,candidato6,candidato7,candidato8,0.0889348312,0.7221259690560756,0.17517517517517517
candidato8,candidato3,candidato10,candidato7,candidato5,candidato4,candidato2,candidato9,candidato1,candidato6,0.08908614860000001,0.7943316157518645,0.16016016016016016
candidato2,candidato5,candidato4,candidato6,candidato7,candidato10,candidato8,candidato9,candidato3,candidato1,0.113342553,0.537228809486515,0.7097097097097097
candidato8,candidato6,candidato7,candidato2,candidato4,candidato10,candidato9,candidato5,candidato1,candidato3,0.09162228119999999,0.8455416605022207,0.14614614614614616
candidato8,candidato10,candidato3,candidato9,candidato5,candidato6,candidato1,candidato2,candidato7,candidato4,0.0809988086,0.9634316005849359,0.035035035035035036
candidato4,candidato1,candidato2,candidato9,candidato6,candidato8,candidato3,candidato7,candidato5,candidato10,0.11670380740000001,0.38952926743126626,0.8948948948948949
candidato3,candidato10,candidato5,candidato2,candidato1,candidato9,candidato7,candidato6,candidato8,candidato4,0.10026758710000001,0.6586157306139423,0.4294294294294294
candidato2,candidato6,candidato5,candidato7,candidato4,candidato9,candidato1,candidato10,candidato8,candidato3,0.11350429310000001,0.45260214341792065,0.8138138138138138
candidato2,candidato10,candidato7,candidato8,candidato5,candidato4,candidato9,candidato1,candidato3,candidato6,0.0904315591,0.8510078364986564,0.14014014014014015
candidato4,candidato2,candidato5,candidato9,candidato8,candidato3,candidato6,candidato7,candidato1,candidato10,0.11328783170000001,0.4463994084140678,0.8168168168168168
candidato3,candidato1,candidato4,candidato6,candidato9,candidato2,candidato10,candidato7,candidato5,candidato8,0.11849175140000001,0.38542440451055227,0.9049049049049049
candidato6,candidato7,candidato4,candidato10,candidato9,candidato3,candidato5,candidato2,candidato1,candidato8,0.0975062539,0.7369023932513273,0.31431431431431434
candidato2,candidato1,candidato10,candidato9,candidato4,candidato6,candidato8,candidato7,candidato5,candidato3,0.0997404617,0.733522330696311,0.3383383383383383
candidato6,candidato5,candidato8,candidato7,candidato4,candidato10,candidato2,candidato1,candidato9,candidato3,0.0986526303,0.7145535113691549,0.34634634634634637
candidato1,candidato10,candidato7,candidato4,candidato8,candidato2,candidato9,candidato6,candidato3,candidato5,0.09350022370000001,0.8015941647410566,0.2032032032032032
candidato1,candidato8,candidato7,candidato4,candidato10,candidato2,candidato9,candidato5,candidato3,candidato6,0.0979440651,0.7474429276202779,0.2982982982982983
candidato2,candidato3,candidato5,candidato9,candidato6,candidato10,candidato4,candidato7,candidato8,candidato1,0.11089653290000001,0.5672618343517474,0.6646646646646647
candidato1,candidato8,candidato2,candidato5,candidato7,candidato10,candidato9,candidato6,candidato3,candidato4,0.10384661320000001,0.6924487797983604,0.4084084084084084
candidato6,candidato3,candidato8,candidato10,candidato2,candidato1,candidato5,candidato7,candidato4,candidato9,0.10192775670000002,0.5850177857696693,0.5235235235235235
candidato8,candidato7,candidato6,candidato3,candidato2,candidato5,candidato4,candidato1,candidato10,candidato9,0.10043733939999999,0.5108357121906274,0.4904904904904905
candidato5,candidato7,candidato8,candidato3,candidato10,candidato6,candidato9,candidato4,candidato1,candidato2,0.09297572679999998,0.8643813222817764,0.13613613613613615
candidato6,candidato1,candidato5,candidato10,candidato2,candidato8,candidato4,candidato3,candidato9,candidato7,0.10989119350000001,0.5115805360670425,0.7187187187187187
candidato3,candidato9,candidato2,candidato7,candidato1,candidato6,candidato10,candidato8,candidato4,candidato5,0.1027260492,0.6352870557483052,0.4954954954954955
candidato9,candidato4,candidato8,candidato5,candidato7,candidato10,candidato6,candidato3,candidato1,candidato2,0.0837715475,0.9797081138811005,0.04004004004004004
candidato6,candidato9,candidato10,candidato1,candidato3,candidato2,candidato4,candidato5,candidato8,candidato7,0.0873153019,0.7705581258009914,0.13713713713713713
candidato2,candidato5,candidato10,candidato4,candidato3,candidato6,candidato9,candidato7,candidato1,candidato8,0.1051380536,0.5551067345114209,0.6236236236236237
candidato7,candidato10,candidato1,candidato3,candidato2,candidato8,candidato6,candidato5,candidato4,candidato9,0.0954332131,0.6638190019572581,0.3133133133133133
candidato10,candidato5,candidato4,candidato1,candidato8,candidato3,candidato6,candidato9,candidato7,candidato2,0.09741799200000001,0.6595872728145507,0.36936936936936937
